awon	O
ti	O
o	O
je	O
alawo	O
dudu	O
ati	O
eleya-meji	O
,	O
ti	O
won	O
n	O
soju	O
ida	O
70	O
awon	O
mekunu	O
.	O
	
opo	O
awon	O
mekunu	O
ni	O
won	O
ko	O
ni	O
asoju	O
laaarin	O
awon	O
asoju	O
ti	O
won	O
dibo	O
yan	O
,	O
laaarin	O
awon	O
egbe	O
abo	O
ati	O
awon	O
adari	O
ipo	O
ijoba	O
ibile	O
.	O
	
mauritania	B-LOC
ni	O
orile-ede	O
ti	O
o	O
gbeyin	O
lati	O
pa	O
owo-eru	O
re	O
ni	O
agbaye	O
ni	O
odun	B-DATE
1981	I-DATE
,	O
sugbon	O
won	O
ko	O
fi	O
idii	O
re	O
mule	O
titi	O
di	O
odun	B-DATE
2007	I-DATE
,	O
ida	O
20	O
awon	O
eniyan	O
ni	O
won	O
si	O
n	O
gbaye	O
iserusin	O
ti	O
pupo	O
ninu	O
won	O
si	O
je	O
alawo	O
dudu	O
tabi	O
eleya-meji	O
.	O
	
nitori	O
iyasoto	O
eya	O
yii	O
si	O
n	O
sele	O
ni	O
orile-ede	O
mauritania	B-LOC
,	O
idajo	O
ododo	O
ko	O
si	O
ni	O
arowoto	O
fun	O
awon	O
eni	O
ori-ko-yo	O
ati	O
awon	O
idile	O
won	O
.	O
	
ki	O
lo	O
de	O
ti	O
ijoba	O
ile-adulawo	B-LOC
n	O
f'ofin	O
de	O
oro	O
siso	O
ori-ayelujara	O
?	O
	
nitori	O
won	O
beru	O
agbara	O
re	O
.	O
	
oro	O
siso	O
lori	O
ayelujara	O
ti	O
n	O
ri	O
ifunpa	O
lati	O
owo	O
ijoba	O
die	O
die	O
.	O
	
ninu	O
ilana	O
ofin	O
ati	O
oro	O
aje	O
,	O
iye	O
ominira	O
oro	O
n	O
dide	O
kari	O
ile-adulawo	B-LOC
.	O
	
nigba	O
ti	O
awon	O
ijoba	O
kan	O
mo	O
riri	O
eto	O
ijoba	O
awa-arawa	O
nipase	O
sise	O
ibo	O
pelu	O
olopo-egbe	O
oselu	O
ati	O
so	O
nigbangba	O
nipa	O
ajose	O
,	O
ninu	O
ise	O
,	O
opo	O
maa	O
n	O
lo	O
ase	O
ti	O
o	O
se	O
e	O
yi	O
pada	O
won	O
si	O
n	O
lo	O
agbara	O
ase	O
yii	O
lori	O
ero-ayarabiasa	O
bi	O
ojo	O
se	O
n	O
gun	O
ori	O
ojo	O
.	O
	
cameroon	B-LOC
,	O
tanzania	B-LOC
,	O
uganda	B-LOC
,	O
ethiopia	B-LOC
,	O
nigeria	B-LOC
,	O
ati	O
benin	B-LOC
ti	O
ni	O
itipa	O
ero-ayelujara	O
,	O
ijoba	O
ti	O
fi	O
owo-ori	O
le	O
lilo	O
buloogu	O
ati	O
ero-alatagba	O
,	O
won	O
si	O
ti	O
fi	O
owo	O
sigun	O
ofin	O
mu	O
oniroyin	O
.	O
	
osise	O
iroyin	O
ati	O
awon	O
omo-ilu	O
ti	O
di	O
ero	O
atimole	O
lori	O
esun	O
atejade	O
""""""""""	O
iroyin	O
iro	O
""""""""""	O
titi	O
kan	O
ikoroyin	O
ikoko	O
ilu	O
si	O
eti	O
igbo	O
egbe	O
afemisofo	O
.	O
	
ni	O
ibi	O
apero	O
ominira	O
ero-ayelujara	O
ni	O
ile-adulawo	O
(	O
fifa	B-ORG
)	O
ti	O
o	O
waye	O
ni	O
accra	B-LOC
,	O
ghana	B-LOC
iko	O
akopa	O
lati	O
awon	O
ilu	O
ile	B-LOC
adulawo	I-LOC
pata	O
so	O
wipe	O
ko	O
ni	O
se	O
enu	O
rere	O
bi	O
ijoba	O
ba	O
fi	O
ofin	O
de	O
omo-ilu	O
ti	O
o	O
n	O
lo	O
ero-ayarabiasa	O
.	O
	
opo	O
orile-ede	O
lo	O
ni	O
awon	O
ofin	O
ati	O
abadofin	O
ti	O
o	O
fun	O
omo	O
eniyan	O
ni	O
eto	O
si	O
ominira	O
oro	O
siso	O
.	O
	
ni	O
naijiria	B-LOC
,	O
fun	O
apeere	O
,	O
abadofin	O
ominira	O
oro	O
fun	O
omo	O
ilu	O
ni	O
ominira	O
lati	O
beere	O
fun	O
iwifun	O
lowo	O
ajo	O
ijoba	O
.	O
	
abala	O
22	O
iwe	O
ofin	O
odun	B-DATE
1999	I-DATE
pese	O
fun	O
eto	O
ominira	O
iroyin	O
ati	O
abala	O
39	O
fi	O
lele	O
wipe	O
""""""""""	O
gbogbo	O
eniyan	O
ni	O
o	O
ni	O
eto	O
si	O
ominira	O
oro	O
siso	O
titi	O
kan	O
ominira	O
lati	O
gba	O
iroyin	O
mu	O
ati	O
gba	O
ogbon	O
ati	O
iwifun	O
lai	O
si	O
idiwo	O
""""""""""	O
.	O
	
sibe	O
,	O
naijiria	B-LOC
ti	O
te	O
awon	O
ofin	O
kan	O
ti	O
o	O
te	O
ori	O
awon	O
eto	O
oke	O
yii	O
bole	O
.	O
	
abala	O
24	O
ofin	O
ese	O
ori-ayelujara	O
fi	O
esun	O
kan	O
""""""""""	O
enikeni	O
ti	O
o	O
ba	O
tan	O
ise-ije	O
ti	O
ko	O
ni	O
ooto	O
kan	O
ninu	O
,	O
ti	O
o	O
le	O
fa	O
ibinu	O
inira	O
ewu	O
idiwo	O
afojudi	O
idayafo	O
odaran	O
ota	O
ikoriira	O
,	O
tabi	O
ibinu	O
lai	O
ni	O
idi	O
si	O
elomiran	O
ka	O
tabi	O
fa	O
ki	O
a	O
fi	O
irufe	O
ise-ije	O
bee	O
ranse	O
""""""""""	O
.	O
	
isofin	O
aidaju	O
ati	O
awon	O
gbolohun	O
bii	O
""""""""""	O
inira	O
""""""""""	O
tabi	O
""""""""""	O
iwosi	O
""""""""""	O
je	O
nnkan	O
ti	O
a	O
ni	O
lati	O
mojuto	O
.	O
	
ijoba	O
ati	O
awon	O
ajo	O
re	O
maa	O
n	O
saba	O
fi	O
eyi	O
se	O
bojuboju	O
fun	O
iteribole	O
ominira	O
oro	O
siso	O
.	O
	
ta	O
ni	O
eni	O
ti	O
o	O
n	O
so	O
boya	O
oro	O
kan	O
je	O
afojudi	O
?	O
	
nje	O
o	O
ye	O
ki	O
osise	O
ijoba	O
o	O
se	O
imudagba	O
awo-ara	O
ti	O
o	O
ni	O
ipon?	O
ni	O
agbaye	O
,	O
omo-ilu	O
ni	O
eto	O
lati	O
wa	O
aisedeede	O
alase	O
ijoba	O
.	O
	
ki	O
lo	O
de	O
ti	O
ile-adulawo	B-LOC
ko	O
ni	O
eto	O
lati	O
se	O
gege	O
bi	O
eka	O
ti	O
o	O
se	O
pataki	O
ninu	O
ominira	O
oro	O
siso	O
?	O
	
ni	O
odun	B-DATE
2017	I-DATE
ati	I-DATE
2016	I-DATE
,	O
oniroyin	O
ori-ayelujara	O
omo	O
bibi	O
ilu	O
naijiria	B-LOC
ati	O
akobuloogu	O
abubakar	B-PER
sidiq	I-PER
usman	I-PER
ati	O
kemi	B-PER
olunloyoo	I-PER
ti	O
ta	O
ese	O
agere	O
si	O
ofin	O
nipase	O
sise	O
ise	O
ikoroyinjo	O
lorii	O
ofin	O
ese	O
ori-ayelujara	O
.	O
	
maa	O
jiya	O
ninu	O
idakeroro	O
maa	O
wi	O
lo	O
.	O
	
iwa	O
ti	O
o	O
je	O
gboogi	O
awon	O
ipenija	O
wonyi	O
gege	O
bii	O
ti	O
ofin	O
n	O
so	O
fun	O
omo-ilu	O
pe	O
ohun-un	O
won	O
se	O
koko	O
.	O
	
ki	O
a	O
mu	O
un	O
lati	O
idaduro	O
tanzania	B-LOC
ti	O
o	O
da	O
lorii	O
itanka	O
""""""""""	O
iroyin	O
iro	O
,	O
itanje	O
,	O
tabi	O
iroyin	O
ti	O
o	O
pe	O
oju	O
osuwon	O
""""""""""	O
lori	O
ayelujara	O
titi	O
kan	O
owo-ori	O
uganda	B-LOC
fun	O
ilo	O
ero-alatagba	O
fun	O
igbogunti	O
""""""""""	O
aheso	O
""""""""""	O
ariwo	O
ori	O
ero-ayarabiasa	O
n	O
ja	O
awon	O
ijoba	O
aninilara	O
laya	O
.	O
	
ni	O
igba	O
miiran	O
,	O
o	O
maa	O
mu	O
won	O
pa	O
awon	O
iwaa	O
won	O
ti	O
.	O
	
iriri	O
akobuloogu	O
zone9	B-ORG
ilu	O
ethiopia	B-LOC
je	O
apeere	O
.	O
	
ni	O
odun	B-DATE
2014	I-DATE
,	O
awon	O
onkowe	O
omo	O
bibi	O
ethiopia	B-LOC
mesan-an	O
lo	O
si	O
ewon	O
ati	O
jiya	O
oro	O
latari	O
ise	O
ajosepo	O
ti	O
won	O
jo	O
ko	O
nipa	O
itese	O
agere	O
si	O
eto	O
omo-eniyan	O
ijoba	O
ana	O
ilu	O
ethiopia	B-LOC
,	O
ki	O
ooto	O
o	O
di	O
mimo	O
.	O
	
ijoba	O
pe	O
egbe	O
yii	O
ni	O
""""""""""	O
afemisofo	O
""""""""""	O
nitori	O
atejade	O
ori	O
ero-ayelujara	O
won	O
a	O
si	O
ti	O
won	O
mole	O
fun	O
osu	B-DATE
18	I-DATE
.	O
	
awon	O
mefa	O
lara	O
awon	O
egbe	O
naa	O
ti	O
o	O
ti	O
gba	O
ominira	O
bayii	O
se	O
itakuroso	O
agbaye	O
akoko	O
ni	O
ilu	O
ghana	B-LOC
ni	O
asiko	O
apero	O
fifa	B-ORG
:	O
	
atnaf	B-PER
berhane	I-PER
,	O
befeqadu	B-PER
hailu	I-PER
techane	I-PER
,	O
zelalem	B-PER
kibret	I-PER
,	O
natnael	B-PER
feleke	I-PER
aberra	I-PER
,	O
ati	O
abel	B-PER
wabella	I-PER
naa	O
wa	O
si	O
apero	O
.	O
	
jomanex	B-PER
kasaye	I-PER
,	O
eni	O
ti	O
o	O
ti	O
ba	O
egbe	O
naa	O
sise	O
ki	O
atimole	O
o	O
to	O
sele	O
(	O
amo	O
ti	O
a	O
ko	O
fi	O
ase	O
mu	O
)	O
naa	O
ko	O
gbeyin	O
nibi	O
	
opolopo	O
ninu	O
egbe	O
yii	O
ti	O
ba	O
ohun	O
agbaye	O
se	O
po	O
lati	O
ko	O
ati	O
se	O
itumo	O
iroyin	O
si	O
ede	O
amharic	O
.	O
	
gege	O
bi	O
omo	O
egbe	O
ohun	O
agbaye	O
se	O
ipolongo	O
ati	O
ipanupo	O
ajafuneto	O
omoniyan	O
agbaye	O
gege	O
bi	O
agbenuso	O
lati	O
ojo	O
ti	O
won	O
de	O
akoto	O
oba	O
.	O
	
leyin	O
opolopo	O
osu	O
ti	O
a	O
te	O
okanojokan	O
iroyin	O
jade	O
ati	O
igbelaruge	O
itakuroso	O
oran	O
won	O
lori	O
twitter	B-ORG
,	O
idalebi	O
ifasemu	O
ati	O
atimole	O
gba	O
ojule	O
ijoba	O
ati	O
awon	O
alenuloro	O
ajafuneto	O
omoniyan	O
ni	O
agbaye	O
koja	O
,	O
lai	O
gbagbe	O
awon	O
ogoogorun	O
ati	O
egbeegberun	O
alatileyin	O
ori	O
ero-ayelujara	O
.	O
	
lati	O
origun	O
mereerin	O
agbaye	O
,	O
igbe	O
nla	O
ni	O
o	O
gba	O
awon	O
akobuloogu	O
zone9	B-ORG
sile	O
lowo	O
ijoba	O
ile	O
ethiopia	B-LOC
.	O
	
ninu	O
oro	O
won	O
ni	O
fifa	B-ORG
,	O
awon	O
akobuloogu	O
naa	O
so	O
wipe	O
ikegbee	O
won	O
ninu	O
ohun	O
agbaye	O
se	O
gudugudu	O
meje	O
yaya	O
mefa	O
ni	O
asiko	O
ti	O
awon	O
n	O
fi	O
aso	O
penpe	O
ro	O
oko	O
oba	O
.	O
	
ni	O
eto	O
itakuroso	O
won	O
won	O
gbe	O
ori	O
yin	O
fun	O
ipolongo	O
ohun	O
agbaye	O
ti	O
o	O
se	O
ise	O
ribiribi	O
ti	O
o	O
mu	O
awon	O
wa	O
laye	O
.	O
	
berhan	B-PER
taye	I-PER
,	O
atokun	O
itakuroso	O
,	O
bi	O
egbe	O
yii	O
ni	O
ibeere	O
iriri	O
won	O
ni	O
inu	O
tubu	O
.	O
	
bi	O
won	O
ti	O
se	O
so	O
,	O
ina	O
amororo	O
itage	O
wale	O
	
ohun-un	O
won	O
mu	O
ki	O
iyara	O
eto	O
pa	O
lolo	O
.	O
	
abel	B-PER
wabella	I-PER
,	O
alakooso	O
ohun	O
agbaye	O
ni	O
‘	O
ede	O
amharic	O
,	O
ko	O
fi	O
eti	O
egbee	O
re	O
kan	O
gboran	O
ja	O
geere	O
mon	O
lati	O
ara	O
ijiya	O
oro	O
ti	O
o	O
je	O
nitori	O
pe	O
o	O
ko	O
lati	O
ti	O
owo	O
bo	O
iwe	O
ijewo	O
.	O
	
atnaf	B-PER
berhane	I-PER
ranti	O
wipe	O
oun	O
je	O
iya	O
oro	O
di	O
aago	B-DATE
meji	I-DATE
oru	I-DATE
ti	O
oun	O
pada	O
si	O
leyin	O
oorun	O
die	O
.	O
	
okan	O
lara	O
awon	O
agbofinro	O
ti	O
o	O
mu	O
zelalem	B-PER
kibret	I-PER
ti	O
fi	O
igba	O
kan	O
ri	O
je	O
akekoo	O
kibret	B-PER
ni	O
ifasiti	O
ti	O
o	O
ti	O
n	O
se	O
ise	O
oluko	O
.	O
	
jomanex	B-PER
kasaye	I-PER
naa	O
se	O
iranti	O
iwayaija	O
opolo	O
ti	O
o	O
ni	O
i	O
se	O
pelu	O
ironu	O
ifilu	O
ethiopia	O
sile	O
ki	O
won	O
o	O
to	O
fi	O
owo	O
ofin	O
mu	O
awon	O
oree	O
re	O
irora	O
ailagbara	O
ilakaka	O
okan	O
ati	O
aifedolori	O
orooro	O
ati	O
iberu	O
wipe	O
awon	O
ore	O
ohun	O
o	O
ni	O
jade	O
laaye	O
.	O
	
pelu	O
irele	O
,	O
awon	O
akobuloogu	O
zone9	B-ORG
so	O
wipe:	O
""""""""""	O
a	O
ko	O
ki	O
n	O
se	O
eni	O
ti	O
o	O
ni	O
okun	O
tabi	O
igboya	O
	
inuu	O
wa	O
dun	O
nitori	O
wipe	O
a	O
fun	O
awon	O
eniyan	O
miiran	O
ni	O
imisi	O
ni	O
""""""""""	O
.	O
	
sibe	O
,	O
akobuloogu	O
zone9	B-ORG
se	O
atunlo	O
ife-ilu-eni	O
ninu	O
oro	O
ati	O
	
o	O
gba	O
igboya	O
lati	O
feran	O
ilu	O
eni	O
paapaa	O
leyin	O
ijiya	O
nitori	O
wipe	O
a	O
soro	O
sita	O
.	O
	
oniroyin	O
omo	O
uganda	B-LOC
charles	B-PER
onyango-obbo	I-PER
,	O
ti	O
oun	O
naa	O
wa	O
ni	O
fifa	B-ORG
,	O
menu	O
ba	O
owe	O
igbo	O
ti	O
gbajugbaja	O
onkowee	O
ni	O
chinua	B-PER
achebe	I-PER
mu	O
di	O
mimo	O
ti	O
o	O
so	O
wipe	O
:	O
	
niwon	O
igba	O
ti	O
ode	O
ti	O
ja	O
ogbon	O
atamatase	O
,	O
eye	O
eneke	B-PER
naa	O
ti	O
ko	O
fifo	O
lai	O
ba	O
.	O
	
ni	O
akotan	O
,	O
ohun	O
ti	O
o	O
fe	O
so	O
ni	O
wipe	O
lati	O
mu	O
ayelujara	O
wa	O
ni	O
ipo	O
ofe	O
ati	O
aabo	O
,	O
awon	O
ti	O
o	O
n	O
ja	O
fun	O
eyi	O
nilo	O
lati	O
wa	O
ogbon	O
miiran	O
da	O
.	O
	
awon	O
ajafuneto	O
ti	O
o	O
n	O
le	O
iwaju	O
ninu	O
ominira	O
oro	O
siso	O
ni	O
ilu-guusu-asale-sahara	O
ati	O
kariaye	O
ko	O
gbodo	O
se	O
alai	O
maa	O
wa	O
woroko	O
fi	O
s'ada	O
lori	O
oran	O
yii	O
.	O
	
pelu	O
agbara	O
ati	O
ajose	O
wa	O
ero-ayelujara	O
yoo	O
di	O
ibi	O
ominira	O
fun	O
itesiwaju	O
ijoba	O
awa-arawa	O
.	O
	
osise	O
inu	O
oko	O
ofuurufu	O
olobirin	O
nikan	O
wo	O
iwe	O
itan	O
ni	O
mozambique	B-LOC
.	O
	
ojo	O
itan	O
ni	O
ojo	O
yii	O
:	O
	
oju	O
yii	O
ni	O
ogunlogo	O
omo-ilu	O
mozambique	B-LOC
fi	O
wo	O
isele	O
ojo	B-DATE
14	I-DATE
,	O
osu	B-DATE
ope	I-DATE
odun	I-DATE
2018	I-DATE
nigba	O
ti	O
,	O
fun	O
igba	O
akoko	O
ninu	O
itan	O
igbesi	O
aye	O
eto	O
oko	O
ofuurufu	O
ilu	O
naa	O
,	O
ti	O
obinrin	O
je	O
atuko	O
.	O
	
iko	O
baluu	O
tm112/3	B-ORG
ti	O
o	O
rin	O
irin	O
ajo	O
lati	O
olu	O
ilu	O
,	O
maputo	B-LOC
ati	O
manica	B-LOC
ti	O
jijin	O
si	O
ara	O
won	O
to	O
maili	O
442	O
ni	O
a	O
ti	O
ri	O
atuko	O
admira	B-PER
antonio	I-PER
,	O
atuko	O
keji	O
elsa	B-PER
balate	I-PER
,	O
oloye	O
oko	O
maria	B-PER
da	O
luz	B-PER
aurelio	I-PER
,	O
ati	O
osise	O
inu	O
oko	O
debora	B-PER
madeleine	I-PER
.	O
	
awon	O
obirin	O
wonyi	O
wa	O
ninu	O
egbe	O
mex	B-ORG
,	O
ile-ise	O
ti	O
a	O
da	O
sile	O
gege	O
bii	O
eka	O
ise	O
akanse	O
lam	B-PER
linhas	I-PER
aereas	I-PER
de	O
mocambique	B-LOC
.	O
	
ni	O
1995	B-DATE
,	O
o	O
bere	O
ise	O
bii	O
ile-ise	O
oko	O
ofuurufu	O
aladaani	O
,	O
mozambique	B-ORG
express	I-ORG
.	O
	
atejade	O
ikini	O
ori	O
facebook	B-ORG
lati	O
owo	O
ajafuneto	O
obirin	O
eliana	B-PER
nzualo	I-PER
,	O
ti	O
ni	O
isosi	O
ti	O
o	O
to	O
450	O
,	O
ti	O
a	O
ti	O
pin	O
to	O
igba	O
460	O
ati	O
pe	O
opo	O
esi	O
ti	O
o	O
to	O
2,000	O
ni	O
o	O
gba	O
:	O
	
ojo	O
itan	O
–	O
iko	O
oko	O
ofuurufu	O
tm	B-ORG
.	O
	
mex	B-ORG
ku	O
oriire	O
!	O
iko	O
e	O
ku	O
oriire	O
!	O
mozambique	B-LOC
ku	O
oriire	O
!	O
fun	O
opolopo	O
obirin	O
ninu	O
ise	O
gbogbo	O
.	O
	
ajafuneto	O
ikegbe	O
mauro	B-PER
brito	I-PER
so	O
ni	O
tire	O
wipe	O
obirin	O
gbodo	O
ni	O
igberaga	O
“nigbati	O
[	O
won	O
]	O
ba	O
je	O
asoju	O
ninu	O
ise	O
gbogbo	O
""""""""""	O
:	O
	
obirin	O
ko	O
po	O
ninu	O
ise	O
oko	O
ofuurufu	O
,	O
bee	O
ni	O
o	O
si	O
se	O
ri	O
kariaye	O
.	O
	
mo	O
ro	O
o	O
wipe	O
awon	O
obirin	O
ti	O
o	O
ronu	O
lati	O
se	O
ise	O
ti	O
okunrin	O
maa	O
n	O
se	O
,	O
gbodo	O
gberaga	O
.	O
	
mozambique	B-LOC
nikan	O
ko	O
.	O
	
ni	O
osu	B-DATE
ogun	I-DATE
odun	I-DATE
2018	I-DATE
,	O
ninu	O
oko	O
ofuurufu	O
ilu	O
apa	O
guusu	O
ile-adulawo	B-LOC
saa	B-ORG
,	O
irinajo	O
ilu	O
de	O
ilu	O
pelu	O
iko	O
olobirin	O
fo	O
ni	O
oju	O
sanma	O
won	O
si	O
ko	O
ero	O
lati	O
johannesburg	B-LOC
si	O
sao	B-LOC
paulo	I-LOC
,	O
brazil	B-LOC
.	O
	
osu	B-DATE
mejila	I-DATE
seyin	I-DATE
,	I-DATE
ni	I-DATE
osu	I-DATE
ope	I-DATE
odun	I-DATE
2017	I-DATE
,	O
ile-ise	O
oko	O
ofuurufu	O
ethiopia	B-LOC
fun	O
igba	O
akoko	O
gbe	O
iko	O
osisebirin	O
fo	O
.	O
	
awon	O
atuko	O
titi	O
kan	O
osise	O
gbogbo	O
,	O
oko	O
ofuurufu	O
lati	O
addis	B-LOC
ababa	I-LOC
ni	O
ethiopia	B-LOC
si	O
eko	B-LOC
ni	O
naijiria	B-LOC
je	O
obirin	O
patapata	O
porongodo	O
.	O
	
oniroyin	O
ori	O
ero-alatagba	O
luis	B-PER
carlos	I-PER
diaz	I-PER
di	O
awati	O
ni	O
venezuela	B-LOC
.	O
	
ni	O
irole	O
ojo	B-DATE
11	I-DATE
,	O
osu	B-DATE
erena	I-DATE
olufesi	O
si	O
oro	O
iselu	O
naky	B-PER
soto	I-PER
ti	O
o	O
tun	O
je	O
aya	O
akoroyin	O
ati	O
ajiijangbara	O
ise	O
iroyin	O
ti	O
o	O
je	O
omo	O
orile	O
venezuela	B-LOC
,	O
luis	B-PER
carlos	I-PER
diaz	I-PER
tuwiiti	O
pe	O
oun	O
ti	O
n	O
wa	O
oko	O
oun	O
fun	O
wakati	B-DATE
marun-un	I-DATE
.	O
	
[	O
iroyin	O
ti	O
o	O
te	O
wa	O
lowo	O
]	O
ajo	O
awon	O
osise	O
iroyin	O
(	O
sntp	B-ORG
lede	O
spanish	O
)	O
jabo	O
pe	O
awon	O
agbofinro	O
otelemuye	O
bolivaria	B-LOC
(	O
sebin	B-ORG
)	O
ti	O
fi	O
luis	B-PER
carlos	I-PER
si	O
atimole	O
.	O
	
pajawiri	O
ajo	O
sebin	O
kan	O
fidii	O
re	O
mule	O
pe	O
akoroyin	O
luis	B-PER
carlos	I-PER
diaz	I-PER
ti	O
wa	O
ni	O
ahamo	O
awon	O
olopaa	O
yen	O
.	O
	
won	O
yo	O
awon	O
ohun	O
ija	O
ti	O
akoroyin	O
marco	B-PER
ruiz	I-PER
,	O
luz	B-PER
mely	I-PER
rehes	I-PER
ati	O
federico	B-PER
black	I-PER
pelu	O
awon	O
omo	O
egbe	O
osise	O
iroyin	O
.	O
	
wakati	O
die	O
seyin	O
soto	O
tuwiiti	O
pe	O
awon	O
ti	O
n	O
wa	O
luis	B-PER
carlos	I-PER
diaz	I-PER
fun	O
wakati	B-DATE
marun-un	I-DATE
:	O
	
eyin	O
eeyan	O
atata	O
:	O
	
mi	O
o	O
ri	O
luis	B-PER
carlos	I-PER
ba	O
soro	O
lati	O
aago	B-DATE
5:30	I-DATE
losan-an	I-DATE
yii	O
,	O
o	O
si	O
so	O
fun	O
mi	O
pe	O
oun	O
n	O
bo	O
nile	O
lati	O
sinmi	O
nitori	O
pe	O
oun	O
ni	O
ikede	O
pataki	O
kan	O
lati	O
se	O
lori	O
unionradionet	B-ORG
lati	O
aago	B-DATE
10:00	I-DATE
ale	O
si	O
5:00	O
idaji	O
dondeestaluiscarlos	O
.	O
	
luis	B-PER
carlos	I-PER
wa	O
ni	O
ori	O
kekee	O
re	O
sugbon	O
lati	O
aago	B-DATE
5:30	I-DATE
ni	O
mi	O
ko	O
ti	O
gburoo	O
re	O
mo	O
bee	O
:	O
	
ko	O
si	O
ni	O
ile	O
ise	O
igbohunsafefe	O
naa	O
.	O
	
ko	O
si	O
nile	O
.	O
	
ko	O
tii	O
tuwiiti	O
.	O
	
ko	O
gbe	O
ipee	O
re	O
.	O
	
ko	O
fesi	O
si	O
atejise	O
tabi	O
ise-ije	O
orii	O
whatsapp	B-ORG
.	O
	
[	O
iroyin	O
to	O
tewa	O
lowo	O
]	O
luz	B-PER
mely	I-PER
reyes	I-PER
ti	O
isele	O
naa	O
se	O
ojuu	O
re	O
,	O
fi	O
to	O
wa	O
leti	O
nipa	O
bi	O
awon	O
agbofinro	O
sebin	B-ORG
se	O
ye	O
ilee	O
diaz	B-PER
pelu	O
ilee	O
soto	B-PER
naa	O
wo	O
.	O
	
isokan	O
awon	O
oniroyin	O
naa	O
fe	O
oro	O
naa	O
loju	O
:	O
	
ni	O
kiakia	O
ni	O
dede	O
asiko	O
yii	O
,	O
ni	O
dede	O
agogo	B-DATE
3:00	I-DATE
owuro	O
kutukutu	O
,	O
igbimo	O
lati	O
ajo	O
amuninipa	O
de	O
ile	O
oniroyin	O
ati	O
aja-fun-	O
etoo	O
omo	O
eniyan	O
luis	B-PER
carlos	I-PER
diaz	I-PER
,	O
ti	O
o	O
ti	O
di	O
eni	O
awati	O
lati	O
agogo	B-DATE
5:30	I-DATE
irole	I-DATE
.	O
	
awon	O
ajafuneto	O
omoniyan	O
ati	O
ajo	O
ominira	O
oro	O
siso	O
naa	O
darapo	O
mo	O
ipolongo	O
yii	O
pelu	O
dondeestaluiscarlos	B-PER
(	O
(nibo	O
ni	O
luis	B-PER
carlos	I-PER
wa	O
?	O
	
)	O
ti	O
o	O
je	O
,	O
pe	O
ni	O
bayii	O
,	O
ni	O
akole	O
ti	O
o	O
gbajumo	O
ni	O
ori	O
ikanni	O
ayelujara	O
twitter	B-ORG
ti	O
orile	O
ede	O
venezuela	B-LOC
.	O
	
diaz	B-PER
je	O
ajabo	O
iroyin	O
ati	O
a-ja-fun-eto-omo	O
eniyan	O
ti	O
o	O
je	O
ogbologboo	O
ajafuneto	O
ominira	O
oro	O
siso	O
ti	O
won	O
si	O
mo	O
ise	O
re	O
fun	O
un	O
l'orile	O
ede	O
venezuela	B-LOC
ati	O
oke	O
okun	O
fun	O
idasoro	O
ati	O
itako	O
ijoba	O
nicholas	B-PER
maduro	I-PER
.	O
	
o	O
ti	O
to	O
igba	O
die	O
kan	O
ti	O
o	O
ti	O
n	O
sise	O
pelu	O
iyawo	O
re	O
ati	O
oludasoro	O
oselu	O
ti	O
o	O
gbajumo	O
n	O
ni	O
,	O
naky	B-PER
soto	I-PER
,	O
ti	O
won	O
si	O
n	O
se	O
igbejade	O
awon	O
fidio	O
ati	O
eto	O
igbohunsafefe	O
lori	O
ayelujara	O
eyi	O
ti	O
o	O
da	O
lori	O
iselu	O
ati	O
eto	O
omo	O
eniyan	O
ni	O
venezuela	B-LOC
.	O
	
o	O
ti	O
sise	O
gege	O
bi	O
akoni	O
ati	O
olugbe-laruge	O
idasile	O
aye	O
oto	O
fun	O
awon	O
ara	O
ilu	O
ati	O
awon	O
akanse	O
eto	O
igbohun	O
safefe	O
ti	O
ko	O
lowo	O
ijoba	O
ninu	O
.	O
	
diaz	B-PER
tun	O
je	O
olukopa	O
ninu	O
egbe	O
ohun	O
agbaye	O
fun	O
odun	O
mewaa	O
.	O
	
lodo	O
temi	O
,	O
luis	B-PER
carlos	I-PER
je	O
onilaakaye	O
eda	O
kan	O
,	O
o	O
gbonju	O
ninu	O
iroyin	O
gbigba	O
ati	O
ikansi-ara-eni	O
ninu	O
venezuela	B-LOC
ti	O
wa	O
yii	O
ti	O
ko	O
fara	O
ro	O
.	O
	
o	O
ti	O
se	O
awari	O
ijapo	O
ninu	O
ilu	O
(	O
(lati	O
itako	O
si	O
ibi	O
isese	O
)	O
.	O
	
laarin	O
ojo	O
perete	O
to	O
siwaju	O
ipooraa	O
re	O
,	O
eto	O
ikan-sara-	O
eni	O
ti	O
ijoba	O
con	B-PER
el	I-PER
mazo	I-PER
dando	I-PER
safihan	O
fidio	O
ti	O
diaz	B-PER
soro	O
ninuu	O
re	O
.	O
	
atokun	O
eto	O
ohun	O
,	O
oloselu	O
diosdado	B-PER
cabello	I-PER
,	O
ro	O
kan	O
pe	O
diaz	B-PER
lowo	O
si	O
ifehonu	O
han	O
aisi	O
inaa	O
monamona	O
ti	O
o	O
lo	O
jakejado	O
orile	O
ede	O
eyi	O
ti	O
o	O
mu	O
ki	O
awon	O
omo	O
venezuela	B-LOC
maa	O
gbe	O
ninu	O
okunkun	O
fun	O
o	O
le	O
ni	O
wakati	B-DATE
merin	I-DATE
le	O
logun	O
lojo	B-DATE
7	I-DATE
ati	I-DATE
8	I-DATE
osu	I-DATE
erena	I-DATE
.	O
	
ko	O
